INT	INT	INT	INT	STRING	STRING
INT	INT	INT	INT	STRING	STRING
1633	2092998656	2092999679	1	124.192.160.0	124.192.163.255
1634	2092999681	2093008000	1	124.192.164.1	124.192.196.128
1635	2093008128	2093008433	1	124.192.197.0	124.192.198.49
1636	2093008633	2093008895	1	124.192.198.249	124.192.199.255
1637	2093009152	2093011199	1	124.192.201.0	124.192.208.255
1638	2093011456	2093013247	1	124.192.210.0	124.192.216.255
1639	2093013504	2093014015	1	124.192.218.0	124.192.219.255
1640	2093014272	2093016319	1	124.192.221.0	124.192.228.255
1641	2093016576	2093021695	1	124.192.230.0	124.192.249.255
1642	2093022208	2093022719	1	124.192.252.0	124.192.253.255
1643	2093022976	2093035007	1	124.192.255.0	124.193.45.255
1644	2093035264	2093084927	1	124.193.47.0	124.193.240.255
1645	2093085184	2093087743	1	124.193.242.0	124.193.251.255
1646	2093088000	2093088767	1	124.193.253.0	124.193.255.255
1647	2093613056	2093722111	1	124.202.0.0	124.203.169.255
1648	2093722368	2093737983	1	124.203.171.0	124.203.231.255
1649	2093738240	2093738495	1	124.203.233.0	124.203.233.255
1650	2093738752	2093739775	1	124.203.235.0	124.203.238.255
1651	2093740032	2093876479	1	124.203.240.0	124.206.4.255
1652	2093876736	2093883391	1	124.206.6.0	124.206.31.255
1653	2093883648	2093884927	1	124.206.33.0	124.206.37.255
1654	2093885184	2093892095	1	124.206.39.0	124.206.65.255
1655	2093892352	2093898751	1	124.206.67.0	124.206.91.255
1656	2093899008	2093899775	1	124.206.93.0	124.206.95.255
1657	2093900032	2093902591	1	124.206.97.0	124.206.106.255
1658	2093902848	2093907199	1	124.206.108.0	124.206.124.255
1659	2093907456	2093907967	1	124.206.126.0	124.206.127.255
1660	2093908224	2093911039	1	124.206.129.0	124.206.139.255
1661	2093911296	2093914367	1	124.206.141.0	124.206.152.255
1662	2093914624	2093914879	1	124.206.154.0	124.206.154.255
1663	2093915136	2093915647	1	124.206.156.0	124.206.157.255
1664	2093915904	2093918463	1	124.206.159.0	124.206.168.255
1665	2093918720	2093934335	1	124.206.170.0	124.206.230.255
1666	2093934592	2093936640	1	124.206.232.0	124.206.240.0
1667	2093936841	2093939455	1	124.206.240.201	124.206.250.255
1668	2093939712	2093983999	1	124.206.252.0	124.207.168.255
1669	2093984256	2094000127	1	124.207.170.0	124.207.231.255
1670	2094000384	2094006271	1	124.207.233.0	124.207.255.255
1671	2094727168	2094759935	1	124.219.0.0	124.219.127.255
1672	2095054848	2095235071	1	124.224.0.0	124.226.191.255
1673	2095235073	2095414271	1	124.226.192.1	124.229.123.255
1674	2095415296	2095808511	1	124.229.128.0	124.235.127.255
1675	2095808768	2095997907	1	124.235.129.0	124.238.99.211
1676	2095997908	2095997908	2	124.238.99.212	124.238.99.212
1677	2095997909	2096068607	1	124.238.99.213	124.239.119.255
1678	2096069120	2096087295	1	124.239.122.0	124.239.192.255
1679	2096087552	2096103423	1	124.239.194.0	124.239.255.255
1680	2096128512	2096129279	1	124.240.98.0	124.240.100.255
1681	2096130048	2096130303	1	124.240.104.0	124.240.104.255
1682	2096351488	2096351743	1	124.243.201.0	124.243.201.255
1683	2099249152	2099734271	2	125.32.0.0	125.39.102.255
1684	2099734528	2099735551	2	125.39.104.0	125.39.107.255
1685	2099736064	2099741695	2	125.39.110.0	125.39.131.255
1686	2099741952	2099751423	2	125.39.133.0	125.39.169.255
1687	2099751680	2099871231	2	125.39.171.0	125.41.125.255
1688	2099871488	2100167423	2	125.41.127.0	125.46.2.255
1689	2100167452	2100167671	2	125.46.3.28	125.46.3.247
1690	2100167680	2100169247	2	125.46.4.0	125.46.10.31
1691	2100169464	2100170239	2	125.46.10.248	125.46.13.255
1692	2100170460	2100170463	2	125.46.14.220	125.46.14.223
1693	2100170496	2100174335	2	125.46.15.0	125.46.29.255
1694	2100174464	2100174753	2	125.46.30.128	125.46.31.161
1695	2100174754	2100174754	3	125.46.31.162	125.46.31.162
1696	2100174755	2100176383	2	125.46.31.163	125.46.37.255
1697	2100176388	2100176623	2	125.46.38.4	125.46.38.239
1698	2100176640	2100179951	2	125.46.39.0	125.46.51.239
1699	2100179968	2100190463	2	125.46.52.0	125.46.92.255
1700	2100190536	2100195071	2	125.46.93.72	125.46.110.255
1701	2100195084	2100243455	2	125.46.111.12	125.47.43.255
1702	2100243712	2100297727	2	125.47.45.0	125.47.255.255
1703	2101346304	2101366790	1	125.64.0.0	125.64.80.6
1704	2101367307	2101439999	1	125.64.82.11	125.65.109.255
1705	2101440256	2101578751	1	125.65.111.0	125.67.139.255
1706	2101581568	2101777298	1	125.67.151.0	125.70.147.146
1707	2101777812	2101805055	1	125.70.149.148	125.70.255.255
1708	2101807104	2101807615	1	125.71.8.0	125.71.9.255
1709	2101808128	2101809663	1	125.71.12.0	125.71.17.255
1710	2101811712	2101854207	1	125.71.26.0	125.71.191.255
1711	2101855744	2101863490	1	125.71.198.0	125.71.228.66
1712	2101863762	2101865985	1	125.71.229.82	125.71.238.1
1713	2101865986	2101865986	3	125.71.238.2	125.71.238.2
1714	2101865987	2102228991	1	125.71.238.3	125.77.119.255
1715	2102229013	2102504959	1	125.77.120.21	125.81.173.255
1716	2102505216	2103043071	1	125.81.175.0	125.89.227.255
1717	2103043328	2103048447	1	125.89.229.0	125.89.248.255
1718	2103048704	2103049215	1	125.89.250.0	125.89.251.255
1719	2103049280	2103049983	1	125.89.252.64	125.89.254.255
1720	2103050240	2103052031	1	125.90.0.0	125.90.6.255
1721	2103052098	2103052159	1	125.90.7.66	125.90.7.127
1722	2103052288	2103061503	1	125.90.8.0	125.90.43.255
1723	2103062272	2103062527	1	125.90.47.0	125.90.47.255
1724	2103063552	2103065471	1	125.90.52.0	125.90.59.127
1725	2103065600	2103073107	1	125.90.60.0	125.90.89.83
1726	2103073108	2103073108	3	125.90.89.84	125.90.89.84
1727	2103169202	2103169202	2	125.91.208.178	125.91.208.178
1728	2103169579	2103169579	2	125.91.210.43	125.91.210.43
1729	2103255034	2103255035	3	125.93.31.250	125.93.31.251
1730	2103255036	2103265790	1	125.93.31.252	125.93.73.254
1731	2103265792	2103291903	1	125.93.74.0	125.93.175.255
1732	2103291905	2103443455	1	125.93.176.1	125.95.255.255
1733	2103967744	2104896255	1	125.104.0.0	125.118.42.255
1734	2104896512	2104907775	1	125.118.44.0	125.118.87.255
1735	2104908800	2104991743	1	125.118.92.0	125.119.159.255
1736	2104996864	2104997631	1	125.119.180.0	125.119.182.255
1737	2104997888	2105078527	1	125.119.184.0	125.120.242.255
1738	2105078784	2105695743	1	125.120.244.0	125.130.93.255
1739	2105696000	2105734399	1	125.130.95.0	125.130.244.255
1740	2105734656	2105735423	1	125.130.246.0	125.130.248.255
1741	2105735680	2107637759	1	125.130.250.0	125.159.255.255
1742	2110914560	2111045631	2	125.210.0.0	125.211.255.255
1743	2111354624	2111356927	3	125.216.183.0	125.216.191.255
1744	2111373824	2111374335	3	125.217.2.0	125.217.3.255
1745	2111375360	2111389695	3	125.217.8.0	125.217.63.255
1746	2111403008	2111406079	3	125.217.116.0	125.217.127.255
1747	2111457024	2111457279	3	125.218.71.0	125.218.71.255
1748	2111487488	2111487999	3	125.218.190.0	125.218.191.255
1749	2111500288	2111504383	3	125.218.240.0	125.218.255.255
1750	2111546880	2111547391	3	125.219.166.0	125.219.167.255
1751	2111548416	2111569919	3	125.219.172.0	125.219.255.255
1752	2111647488	2111647743	3	125.221.47.0	125.221.47.255
1753	2111729664	2111733759	3	125.222.112.0	125.222.127.255
1754	2111758336	2111762431	3	125.222.224.0	125.222.239.255
1755	2111765504	2111766015	3	125.222.252.0	125.222.253.255
1756	2111791616	2111792127	3	125.223.98.0	125.223.99.255
1757	2111831296	2111831551	3	125.223.253.0	125.223.253.255
1758	2111832064	2112487423	1	125.224.0.0	125.233.255.255
1759	2147483647	2147483647	3	132.246.27.0	132.246.27.255
1760	2147483647	2147483647	3	140.126.0.0	140.126.4.255
1761	2147483647	2147483647	3	140.126.6.0	140.126.20.255
1762	2147483647	2147483647	3	140.126.23.0	140.126.23.255
1763	2147483647	2147483647	3	140.126.25.0	140.126.255.255
1764	2147483647	2147483647	3	140.128.2.0	140.128.12.255
1765	2147483647	2147483647	3	140.128.16.0	140.128.40.255
1766	2147483647	2147483647	3	140.128.42.0	140.128.60.255
1767	2147483647	2147483647	3	140.128.62.0	140.128.70.255
1768	2147483647	2147483647	3	140.128.72.0	140.128.95.255
1769	2147483647	2147483647	3	140.128.97.0	140.128.255.255
1770	2147483647	2147483647	3	140.129.2.0	140.129.10.255
1771	2147483647	2147483647	3	140.129.12.0	140.129.50.255
1772	2147483647	2147483647	3	140.129.52.0	140.129.80.255
1773	2147483647	2147483647	3	140.129.82.0	140.129.85.255
1774	2147483647	2147483647	3	140.129.87.0	140.129.255.255
1775	2147483647	2147483647	3	140.130.2.0	140.130.9.255
1776	2147483647	2147483647	3	140.130.11.0	140.130.12.255
1777	2147483647	2147483647	3	140.130.14.0	140.130.14.255
1778	2147483647	2147483647	3	140.130.16.0	140.130.40.255
1779	2147483647	2147483647	3	140.130.42.0	140.130.50.255
1780	2147483647	2147483647	3	140.130.52.0	140.130.80.255
1781	2147483647	2147483647	3	140.130.82.0	140.130.255.255
1782	2147483647	2147483647	3	140.131.2.0	140.131.20.255
1783	2147483647	2147483647	3	140.131.22.0	140.131.30.255
1784	2147483647	2147483647	3	140.131.32.0	140.131.40.255
1785	2147483647	2147483647	3	140.131.42.0	140.131.44.255
1786	2147483647	2147483647	3	140.131.46.0	140.131.76.255
1787	2147483647	2147483647	3	140.131.78.0	140.131.84.255
1788	2147483647	2147483647	3	140.131.86.0	140.131.255.255
1789	2147483647	2147483647	1	140.133.0.0	140.133.255.255
1790	2147483647	2147483647	1	144.223.0.0	144.223.255.255
1791	2147483647	2147483647	1	144.232.0.0	144.232.255.255
1792	2147483647	2147483647	1	156.106.0.0	156.106.255.255
1793	2147483647	2147483647	3	163.19.0.0	163.19.255.255
1794	2147483647	2147483647	3	163.24.0.0	163.24.255.255
1795	2147483647	2147483647	3	163.26.0.0	163.26.193.255
1796	2147483647	2147483647	3	163.26.195.0	163.26.255.255
1797	2147483647	2147483647	3	164.113.0.0	164.113.95.255
1798	2147483647	2147483647	3	164.113.112.0	164.113.255.255
1799	2147483647	2147483647	1	165.21.0.0	165.21.153.255
1800	2147483647	2147483647	1	165.21.155.0	165.21.255.255
1801	2147483647	2147483647	1	165.228.0.0	165.228.255.255
1802	2147483647	2147483647	1	168.95.0.0	168.95.9.255
1803	2147483647	2147483647	1	168.95.200.0	168.95.255.255
1804	2147483647	2147483647	1	175.0.0.0	175.15.255.255
1805	2147483647	2147483647	2	175.16.0.0	175.23.255.255
1806	2147483647	2147483647	1	175.30.0.0	175.31.255.255
1807	2147483647	2147483647	2	175.146.0.0	175.147.255.255
1808	2147483647	2147483647	3	175.185.16.0	175.185.63.255
1809	2147483647	2147483647	3	175.185.128.0	175.187.255.255
1810	2147483647	2147483647	3	180.84.48.0	180.84.127.255
1811	2147483647	2147483647	3	180.84.160.0	180.84.191.255
1812	2147483647	2147483647	3	180.84.216.0	180.84.255.255
1813	2147483647	2147483647	2	180.95.128.0	180.95.255.255
1814	2147483647	2147483647	1	180.96.0.0	180.127.255.255
1815	2147483647	2147483647	2	180.129.128.0	180.130.255.255
1816	2147483647	2147483647	1	180.136.0.0	180.143.255.255
1817	2147483647	2147483647	1	180.149.128.0	180.149.159.255
1818	2147483647	2147483647	1	180.152.0.0	180.175.255.255
1819	2147483647	2147483647	3	180.201.0.0	180.201.15.255
1820	2147483647	2147483647	3	180.201.20.0	180.201.255.255
1821	2147483647	2147483647	3	180.208.32.0	180.209.255.255
1822	2147483647	2147483647	1	180.212.0.0	180.213.255.255
1823	2147483647	2147483647	1	180.217.0.0	180.217.255.255
1824	2147483647	2147483647	2	182.88.0.0	182.88.255.255
1825	2147483647	2147483647	2	182.112.0.0	182.112.255.255
1826	2147483647	2147483647	2	182.114.0.0	182.114.255.255
1827	2147483647	2147483647	2	182.120.0.0	182.120.255.255
1828	2147483647	2147483647	1	182.240.0.0	182.247.255.255
1829	2147483647	2147483647	1	183.0.0.0	183.72.255.255
1830	2147483647	2147483647	2	183.92.0.0	183.95.255.255
1831	2147483647	2147483647	1	183.101.0.0	183.101.255.255
1832	2147483647	2147483647	1	183.128.0.0	183.162.255.255
1833	2147483647	2147483647	1	183.164.0.0	183.164.255.255
1834	2147483647	2147483647	1	183.167.0.0	183.167.255.255
1835	2147483647	2147483647	3	183.168.0.0	183.170.255.255
1836	2147483647	2147483647	3	183.173.160.0	183.175.255.255
1837	2147483647	2147483647	2	183.184.0.0	183.191.255.255
1838	2147483647	2147483647	1	188.109.0.0	188.109.255.255
1839	2147483647	2147483647	3	192.154.58.0	192.154.58.255
1840	2147483647	2147483647	3	192.192.0.0	192.192.0.255
1841	2147483647	2147483647	3	192.192.2.0	192.192.2.255
1842	2147483647	2147483647	3	192.192.13.0	192.192.14.255
1843	2147483647	2147483647	3	192.192.19.0	192.192.26.255
1844	2147483647	2147483647	3	192.192.28.0	192.192.29.255
1845	2147483647	2147483647	3	192.192.31.0	192.192.32.255
1846	2147483647	2147483647	3	192.192.34.0	192.192.34.255
1847	2147483647	2147483647	3	192.192.36.0	192.192.36.255
1848	2147483647	2147483647	3	192.192.38.0	192.192.39.255
1849	2147483647	2147483647	3	192.192.41.0	192.192.43.255
1850	2147483647	2147483647	3	192.192.49.0	192.192.55.255
1851	2147483647	2147483647	3	192.192.57.0	192.192.58.255
1852	2147483647	2147483647	3	192.192.61.0	192.192.67.255
1853	2147483647	2147483647	3	192.192.69.0	192.192.77.255
1854	2147483647	2147483647	3	192.192.79.0	192.192.85.255
1855	2147483647	2147483647	3	192.192.87.0	192.192.89.255
1856	2147483647	2147483647	3	192.192.91.0	192.192.96.255
1857	2147483647	2147483647	3	192.192.99.0	192.192.137.255
1858	2147483647	2147483647	3	192.192.139.0	192.192.255.255
1859	2147483647	2147483647	1	195.249.0.0	195.249.19.255
1860	2147483647	2147483647	1	195.249.21.0	195.249.255.255
1861	2147483647	2147483647	1	198.163.152.0	198.163.152.255
1862	2147483647	2147483647	1	201.34.0.0	201.34.255.255
1863	2147483647	2147483647	1	201.36.220.0	201.36.220.255
1864	2147483647	2147483647	1	202.38.32.0	202.38.47.255
1865	2147483647	2147483647	3	202.38.97.0	202.38.125.255
1866	2147483647	2147483647	3	202.38.144.0	202.38.145.255
1867	2147483647	2147483647	1	202.38.149.0	202.38.151.255
1868	2147483647	2147483647	1	202.38.168.0	202.38.170.255
1869	2147483647	2147483647	1	202.38.173.0	202.38.174.255
1870	2147483647	2147483647	3	202.38.184.0	202.38.191.255
1871	2147483647	2147483647	1	202.39.0.0	202.39.236.255
1872	2147483647	2147483647	1	202.39.239.0	202.39.255.255
1873	2147483647	2147483647	1	202.43.176.0	202.43.191.255
1874	2147483647	2147483647	1	202.63.226.0	202.63.226.0
1875	2147483647	2147483647	1	202.75.208.0	202.75.210.255
1876	2147483647	2147483647	2	202.75.211.0	202.75.211.255
1877	2147483647	2147483647	1	202.75.212.0	202.75.223.255
1878	2147483647	2147483647	2	202.75.248.0	202.75.251.255
1879	2147483647	2147483647	1	202.82.182.0	202.82.182.255
1880	2147483647	2147483647	2	202.92.0.0	202.92.3.255
1881	2147483647	2147483647	2	202.95.18.145	202.95.31.255
1882	2147483647	2147483647	2	202.96.0.0	202.96.31.255
1883	2147483647	2147483647	2	202.96.39.0	202.96.48.255
1884	2147483647	2147483647	2	202.96.52.0	202.96.79.255
1885	2147483647	2147483647	2	202.96.80.64	202.96.95.255
1886	2147483647	2147483647	1	202.96.96.0	202.96.96.255
1887	2147483647	2147483647	2	202.96.97.0	202.96.101.255
1888	2147483647	2147483647	1	202.96.102.0	202.96.103.255
1889	2147483647	2147483647	2	202.96.104.0	202.96.108.255
1890	2147483647	2147483647	1	202.96.109.0	202.96.111.255
1891	2147483647	2147483647	1	202.96.113.0	202.96.122.255
1892	2147483647	2147483647	1	202.96.123.108	202.96.123.247
1893	2147483647	2147483647	1	202.96.124.0	202.96.130.255
1894	2147483647	2147483647	1	202.96.133.0	202.96.140.255
1895	2147483647	2147483647	1	202.96.145.0	202.96.157.255
1896	2147483647	2147483647	1	202.96.159.0	202.96.164.255
1897	2147483647	2147483647	1	202.96.166.0	202.96.169.255
1898	2147483647	2147483647	1	202.96.171.0	202.96.188.27
1899	2147483647	2147483647	3	202.96.188.28	202.96.188.28
1900	2147483647	2147483647	1	202.96.188.29	202.96.188.255
1901	2147483647	2147483647	1	202.96.190.0	202.96.217.255
1902	2147483647	2147483647	1	202.96.232.0	202.96.245.255
1903	2147483647	2147483647	1	202.96.247.0	202.97.27.255
1904	2147483647	2147483647	1	202.97.29.0	202.97.29.255
1905	2147483647	2147483647	1	202.97.31.0	202.97.33.255
1906	2147483647	2147483647	1	202.97.34.226	202.97.95.255
1907	2147483647	2147483647	2	202.97.128.0	202.97.143.255
1908	2147483647	2147483647	2	202.97.144.233	202.97.177.160
1909	2147483647	2147483647	1	202.97.177.161	202.97.177.161
1910	2147483647	2147483647	2	202.97.177.162	202.97.181.255
1911	2147483647	2147483647	1	202.97.182.0	202.97.182.255
1912	2147483647	2147483647	2	202.97.183.0	202.97.192.0
1913	2147483647	2147483647	2	202.97.192.201	202.97.204.255
1914	2147483647	2147483647	2	202.97.206.0	202.97.232.255
1915	2147483647	2147483647	2	202.97.234.0	202.98.3.255
1916	2147483647	2147483647	2	202.98.5.0	202.98.10.255
1917	2147483647	2147483647	2	202.98.11.1	202.98.15.255
1918	2147483647	2147483647	2	202.98.17.0	202.98.17.255
1919	2147483647	2147483647	2	202.98.18.128	202.98.18.223
1920	2147483647	2147483647	2	202.98.19.0	202.98.31.255
1921	2147483647	2147483647	1	202.98.32.0	202.98.34.255
1922	2147483647	2147483647	1	202.98.35.240	202.98.35.247
1923	2147483647	2147483647	1	202.98.36.0	202.98.46.255
1924	2147483647	2147483647	1	202.98.47.56	202.98.47.143
1925	2147483647	2147483647	2	202.98.47.144	202.98.47.159
1926	2147483647	2147483647	3	202.98.116.130	202.98.116.131
1927	2147483647	2147483647	1	202.98.116.132	202.98.139.255
1928	2147483647	2147483647	1	202.98.142.0	202.98.142.255
1929	2147483647	2147483647	1	202.98.145.0	202.98.145.255
1930	2147483647	2147483647	1	202.98.151.0	202.98.151.255
1931	2147483647	2147483647	1	202.98.153.0	202.98.156.255
1932	2147483647	2147483647	1	202.98.158.0	202.98.158.255
1933	2147483647	2147483647	1	202.98.160.0	202.98.204.255
1934	2147483647	2147483647	1	202.98.208.0	202.98.255.255
1935	2147483647	2147483647	2	202.99.0.0	202.99.7.255
1936	2147483647	2147483647	2	202.99.11.0	202.99.11.255
1937	2147483647	2147483647	2	202.99.12.64	202.99.22.255
1938	2147483647	2147483647	2	202.99.24.0	202.99.24.255
1939	2147483647	2147483647	2	202.99.26.0	202.99.37.255
1940	2147483647	2147483647	1	202.99.38.0	202.99.38.255
1941	2147483647	2147483647	2	202.99.39.0	202.99.40.255
1942	2147483647	2147483647	2	202.99.42.0	202.99.43.255
1943	2147483647	2147483647	2	202.99.45.0	202.99.57.255
1944	2147483647	2147483647	2	202.99.59.0	202.99.103.255
1945	2147483647	2147483647	1	202.99.104.0	202.99.104.67
1946	2147483647	2147483647	2	202.99.104.68	202.99.104.68
1947	2147483647	2147483647	1	202.99.104.69	202.99.104.255
1948	2147483647	2147483647	2	202.99.105.0	202.99.141.255
1949	2147483647	2147483647	3	202.99.142.0	202.99.142.255
1950	2147483647	2147483647	2	202.99.143.0	202.99.163.255
1951	2147483647	2147483647	2	202.99.165.0	202.99.177.255
1952	2147483647	2147483647	2	202.99.179.0	202.99.213.49
1953	2147483647	2147483647	3	202.99.213.50	202.99.213.59
1954	2147483647	2147483647	3	202.99.231.226	202.99.231.226
1955	2147483647	2147483647	2	202.99.231.227	202.99.240.255
1956	2147483647	2147483647	2	202.99.242.0	202.99.244.12
1957	2147483647	2147483647	1	202.99.244.14	202.100.19.255
1958	2147483647	2147483647	1	202.100.21.0	202.100.202.255
1959	2147483647	2147483647	1	202.100.204.0	202.100.204.255
1960	2147483647	2147483647	1	202.100.207.0	202.100.208.255
1961	2147483647	2147483647	1	202.100.209.34	202.100.209.165
1962	2147483647	2147483647	1	202.100.210.0	202.100.214.255
1963	2147483647	2147483647	1	202.100.217.0	202.100.218.255
1964	2147483647	2147483647	1	202.100.220.0	202.100.220.255
1965	2147483647	2147483647	1	202.100.222.64	202.101.8.191
1966	2147483647	2147483647	1	202.101.9.16	202.101.9.255
1967	2147483647	2147483647	1	202.101.10.137	202.101.10.137
1968	2147483647	2147483647	1	202.101.11.4	202.101.70.254
1969	2147483647	2147483647	1	202.101.71.0	202.101.71.255
1970	2147483647	2147483647	1	202.101.73.0	202.101.73.253
1971	2147483647	2147483647	1	202.101.74.0	202.101.99.255
1972	2147483647	2147483647	1	202.101.100.32	202.101.100.159
1973	2147483647	2147483647	1	202.101.101.0	202.101.101.223
1974	2147483647	2147483647	1	202.101.102.0	202.101.102.223
